fips,pollutant,year,pred_wght,state_abbr,lat,lon
49041,no2,1980,12.5910109326026,UT,38.7747415152389,-112.041913902509
49043,no2,1980,21.2553995884264,UT,40.7278118957163,-111.47074911904
49045,no2,1980,8.25451355766258,UT,40.5607820553781,-112.379282575836
49047,no2,1980,11.5203495400147,UT,40.4264818982448,-109.597110807659
49049,no2,1980,20.0309758751481,UT,40.2723486568944,-111.731664994076
49051,no2,1980,17.8707256268593,UT,40.5056975478113,-111.412290182745
49053,no2,1980,24.5354247790609,UT,37.1351630409441,-113.51971034283
49055,no2,1980,14.5524828509719,UT,38.3616346652268,-111.467329013679
49057,no2,1980,18.9656879686251,UT,41.2246134542199,-111.990295654656
49001,no2,1981,12.0910835299442,UT,38.2997093980993,-112.776410318298
49003,no2,1981,13.4627717678639,UT,41.5910270435218,-112.099936388194
49005,no2,1981,15.7557588692125,UT,41.7443369753941,-111.840606368059
49007,no2,1981,14.8520853623324,UT,39.6016290379853,-110.777271924497
49009,no2,1981,10.0463909631728,UT,40.9678584513692,-109.646155807365
49011,no2,1981,21.0771528963159,UT,41.0195707346996,-111.958836533661
49013,no2,1981,13.0342536647498,UT,40.2894083194497,-110.16534938464
49015,no2,1981,15.4743213092201,UT,39.2160518586006,-110.9253240707
49017,no2,1981,11.5210687935035,UT,37.761851450116,-112.088923433875
49019,no2,1981,14.7406669376694,UT,38.569099598916,-109.530232411924
49021,no2,1981,15.3196323003271,UT,37.7091593852219,-113.073797045253
49023,no2,1981,16.3561943460863,UT,39.7503682119852,-111.894820124927
49025,no2,1981,10.3792850961404,UT,37.1148368701754,-112.425845052632
49027,no2,1981,14.8471382972087,UT,39.2146051027753,-112.495065344317
49029,no2,1981,14.2216462699335,UT,41.073209483578,-111.718139613476
49031,no2,1981,7.88203145886889,UT,38.2884787917738,-112.208066195373
49033,no2,1981,11.3748125441696,UT,41.7668911219081,-111.279030477032
49035,no2,1981,26.5420833107983,UT,40.6463220871068,-111.922750444566
49037,no2,1981,8.69496870446223,UT,37.5238815271938,-109.520258849858
49039,no2,1981,12.8579894763137,UT,39.3805494536698,-111.60655510028
49041,no2,1981,11.5546369834631,UT,38.7747415152389,-112.041913902509
49043,no2,1981,14.5226817955071,UT,40.7278118957163,-111.47074911904
49045,no2,1981,15.5683658602151,UT,40.5607820553781,-112.379282575836
49047,no2,1981,16.554946406039,UT,40.4264818982448,-109.597110807659
49049,no2,1981,22.1124492319635,UT,40.2723486568944,-111.731664994076
49051,no2,1981,18.0588307713557,UT,40.5056975478113,-111.412290182745
49053,no2,1981,12.5968082906274,UT,37.1351630409441,-113.51971034283
49055,no2,1981,9.9688905687545,UT,38.3616346652268,-111.467329013679
49057,no2,1981,19.2792457903181,UT,41.2246134542199,-111.990295654656
49001,no2,1982,9.87827808541017,UT,38.2997093980993,-112.776410318298
49003,no2,1982,11.0775142809005,UT,41.5910270435218,-112.099936388194
49005,no2,1982,9.62066381314941,UT,41.7443369753941,-111.840606368059
49007,no2,1982,8.54616747225263,UT,39.6016290379853,-110.777271924497
49009,no2,1982,5.89855621473088,UT,40.9678584513692,-109.646155807365
49011,no2,1982,16.5685057629085,UT,41.0195707346996,-111.958836533661
49013,no2,1982,7.12865902510164,UT,40.2894083194497,-110.16534938464
49015,no2,1982,8.56183444251093,UT,39.2160518586006,-110.9253240707
49017,no2,1982,6.69243357588554,UT,37.761851450116,-112.088923433875
49019,no2,1982,8.64995390861789,UT,38.569099598916,-109.530232411924
49021,no2,1982,10.3702445913433,UT,37.7091593852219,-113.073797045253
49023,no2,1982,10.4259074259418,UT,39.7503682119852,-111.894820124927
49025,no2,1982,7.26778359632248,UT,37.1148368701754,-112.425845052632
49027,no2,1982,8.1189188983444,UT,39.2146051027753,-112.495065344317
49029,no2,1982,11.417520611469,UT,41.073209483578,-111.718139613476
49031,no2,1982,6.98330101426735,UT,38.2884787917738,-112.208066195373
49033,no2,1982,6.82442307685512,UT,41.7668911219081,-111.279030477032
49035,no2,1982,19.4181924288318,UT,40.6463220871068,-111.922750444566
49037,no2,1982,5.87736059457751,UT,37.5238815271938,-109.520258849858
49039,no2,1982,8.15238475648652,UT,39.3805494536698,-111.60655510028
49041,no2,1982,10.4426312430939,UT,38.7747415152389,-112.041913902509
49043,no2,1982,9.23143911615973,UT,40.7278118957163,-111.47074911904
49045,no2,1982,8.17193953343296,UT,40.5607820553781,-112.379282575836
49047,no2,1982,7.99898000433288,UT,40.4264818982448,-109.597110807659
49049,no2,1982,14.441316893498,UT,40.2723486568944,-111.731664994076
49051,no2,1982,10.3197321343859,UT,40.5056975478113,-111.412290182745
49053,no2,1982,11.5285764935264,UT,37.1351630409441,-113.51971034283
49055,no2,1982,5.77220351277898,UT,38.3616346652268,-111.467329013679
49057,no2,1982,14.750755576783,UT,41.2246134542199,-111.990295654656
49001,no2,1983,12.5214116976752,UT,38.2997093980993,-112.776410318298
49003,no2,1983,12.460501592846,UT,41.5910270435218,-112.099936388194
49005,no2,1983,12.4412029026195,UT,41.7443369753941,-111.840606368059
49007,no2,1983,11.668750462038,UT,39.6016290379853,-110.777271924497
49009,no2,1983,7.77005226030217,UT,40.9678584513692,-109.646155807365
49011,no2,1983,17.4059904307636,UT,41.0195707346996,-111.958836533661
49013,no2,1983,9.19551025681195,UT,40.2894083194497,-110.16534938464
49015,no2,1983,13.1806782709457,UT,39.2160518586006,-110.9253240707
49017,no2,1983,7.54096221632831,UT,37.761851450116,-112.088923433875
49019,no2,1983,8.00221024011924,UT,38.569099598916,-109.530232411924
49021,no2,1983,9.89141804993805,UT,37.7091593852219,-113.073797045253
49023,no2,1983,10.5693788069491,UT,39.7503682119852,-111.894820124927
49025,no2,1983,7.49686834518625,UT,37.1148368701754,-112.425845052632
49027,no2,1983,11.9226878730465,UT,39.2146051027753,-112.495065344317
49029,no2,1983,10.8643169806738,UT,41.073209483578,-111.718139613476
49031,no2,1983,8.1429839788946,UT,38.2884787917738,-112.208066195373
49033,no2,1983,8.3447863639576,UT,41.7668911219081,-111.279030477032
49035,no2,1983,22.3678938296614,UT,40.6463220871068,-111.922750444566
49037,no2,1983,6.02544490769539,UT,37.5238815271938,-109.520258849858
49039,no2,1983,9.86556646123751,UT,39.3805494536698,-111.60655510028
49041,no2,1983,9.5020257523815,UT,38.7747415152389,-112.041913902509
49043,no2,1983,10.3132620689076,UT,40.7278118957163,-111.47074911904
49045,no2,1983,13.7195251595742,UT,40.5607820553781,-112.379282575836
49047,no2,1983,9.79900811475623,UT,40.4264818982448,-109.597110807659
49049,no2,1983,15.5478036260289,UT,40.2723486568944,-111.731664994076
49051,no2,1983,12.253440301955,UT,40.5056975478113,-111.412290182745
49053,no2,1983,13.7575621166229,UT,37.1351630409441,-113.51971034283
49055,no2,1983,8.25723503684726,UT,38.3616346652268,-111.467329013679
49057,no2,1983,15.4040433403968,UT,41.2246134542199,-111.990295654656
49001,no2,1984,8.29916563780359,UT,38.2997093980993,-112.776410318298
49003,no2,1984,13.5219396693579,UT,41.5910270435218,-112.099936388194
49005,no2,1984,12.0837546599382,UT,41.7443369753941,-111.840606368059
49007,no2,1984,9.70191743400458,UT,39.6016290379853,-110.777271924497
49009,no2,1984,5.70470711048159,UT,40.9678584513692,-109.646155807365
49011,no2,1984,21.9244123615647,UT,41.0195707346996,-111.958836533661
49013,no2,1984,7.7679528589778,UT,40.2894083194497,-110.16534938464
49015,no2,1984,10.2435677368805,UT,39.2160518586006,-110.9253240707
49017,no2,1984,4.50780649883991,UT,37.761851450116,-112.088923433875
49019,no2,1984,7.32067428737127,UT,38.569099598916,-109.530232411924
49021,no2,1984,9.16819472070706,UT,37.7091593852219,-113.073797045253
49023,no2,1984,10.2390505834472,UT,39.7503682119852,-111.894820124927
49025,no2,1984,4.75178072014035,UT,37.1148368701754,-112.425845052632
49027,no2,1984,9.06584667407822,UT,39.2146051027753,-112.495065344317
49029,no2,1984,14.7362456236139,UT,41.073209483578,-111.718139613476
49031,no2,1984,5.01956790488432,UT,38.2884787917738,-112.208066195373
49033,no2,1984,7.88176386042403,UT,41.7668911219081,-111.279030477032
49035,no2,1984,23.373677181823,UT,40.6463220871068,-111.922750444566
49037,no2,1984,4.34265958612505,UT,37.5238815271938,-109.520258849858
49039,no2,1984,7.37555937100137,UT,39.3805494536698,-111.60655510028
49041,no2,1984,8.43977277857898,UT,38.7747415152389,-112.041913902509
49043,no2,1984,13.1723892871655,UT,40.7278118957163,-111.47074911904
49045,no2,1984,10.6438163047683,UT,40.5607820553781,-112.379282575836
49047,no2,1984,10.0425315136246,UT,40.4264818982448,-109.597110807659
49049,no2,1984,17.231661045031,UT,40.2723486568944,-111.731664994076
49051,no2,1984,14.1066788572036,UT,40.5056975478113,-111.412290182745
49053,no2,1984,13.7058750690801,UT,37.1351630409441,-113.51971034283
49055,no2,1984,6.85334337293017,UT,38.3616346652268,-111.467329013679
49057,no2,1984,19.6052815623432,UT,41.2246134542199,-111.990295654656
49001,no2,1985,11.4357961192335,UT,38.2997093980993,-112.776410318298
49003,no2,1985,13.9734019223732,UT,41.5910270435218,-112.099936388194
49005,no2,1985,12.3086323065349,UT,41.7443369753941,-111.840606368059
49007,no2,1985,13.6458244893146,UT,39.6016290379853,-110.777271924497
49009,no2,1985,10.2797911616818,UT,40.9678584513692,-109.646155807365
49011,no2,1985,20.2210170080821,UT,41.0195707346996,-111.958836533661
49013,no2,1985,8.91040882808083,UT,40.2894083194497,-110.16534938464
49015,no2,1985,12.3622485415725,UT,39.2160518586006,-110.9253240707
49017,no2,1985,7.16597176631091,UT,37.761851450116,-112.088923433875
49019,no2,1985,11.2508623882092,UT,38.569099598916,-109.530232411924
49021,no2,1985,7.90585085719386,UT,37.7091593852219,-113.073797045253
49023,no2,1985,9.95354323823931,UT,39.7503682119852,-111.894820124927
49025,no2,1985,8.21378187091838,UT,37.1148368701754,-112.425845052632
49027,no2,1985,9.89474261743582,UT,39.2146051027753,-112.495065344317
49029,no2,1985,16.2465821522864,UT,41.073209483578,-111.718139613476
49031,no2,1985,8.68049696105398,UT,38.2884787917738,-112.208066195373
49033,no2,1985,9.75108450530035,UT,41.7668911219081,-111.279030477032
49035,no2,1985,26.6955324813748,UT,40.6463220871068,-111.922750444566
49037,no2,1985,7.70525771108032,UT,37.5238815271938,-109.520258849858
49039,no2,1985,10.3279613764967,UT,39.3805494536698,-111.60655510028
49041,no2,1985,9.16457164447592,UT,38.7747415152389,-112.041913902509
49043,no2,1985,15.5160136021088,UT,40.7278118957163,-111.47074911904
49045,no2,1985,11.982234806111,UT,40.5607820553781,-112.379282575836
49047,no2,1985,8.96307184404443,UT,40.4264818982448,-109.597110807659
49049,no2,1985,18.8502301026998,UT,40.2723486568944,-111.731664994076
49051,no2,1985,16.1878754101147,UT,40.5056975478113,-111.412290182745
49053,no2,1985,17.4298386026851,UT,37.1351630409441,-113.51971034283
49055,no2,1985,9.68524493142909,UT,38.3616346652268,-111.467329013679
49057,no2,1985,18.8036384404245,UT,41.2246134542199,-111.990295654656
49001,no2,1986,10.0743984296274,UT,38.2997093980993,-112.776410318298
49003,no2,1986,11.6184700510455,UT,41.5910270435218,-112.099936388194
49005,no2,1986,9.95818419471666,UT,41.7443369753941,-111.840606368059
49007,no2,1986,8.44753019903752,UT,39.6016290379853,-110.777271924497
49009,no2,1986,5.5550827667611,UT,40.9678584513692,-109.646155807365
49011,no2,1986,19.3562710714927,UT,41.0195707346996,-111.958836533661
49013,no2,1986,7.85964530445531,UT,40.2894083194497,-110.16534938464
49015,no2,1986,9.3875910231414,UT,39.2160518586006,-110.9253240707
49017,no2,1986,7.02118021558391,UT,37.761851450116,-112.088923433875
49019,no2,1986,8.32972728563686,UT,38.569099598916,-109.530232411924
49021,no2,1986,10.5633492519767,UT,37.7091593852219,-113.073797045253
49023,no2,1986,10.4094206861214,UT,39.7503682119852,-111.894820124927
49025,no2,1986,6.43167417796491,UT,37.1148368701754,-112.425845052632
49027,no2,1986,7.92618546572823,UT,39.2146051027753,-112.495065344317
49029,no2,1986,11.3391977399937,UT,41.073209483578,-111.718139613476
49031,no2,1986,7.47296782133676,UT,38.2884787917738,-112.208066195373
49033,no2,1986,6.99732423586572,UT,41.7668911219081,-111.279030477032
49035,no2,1986,24.8426073653505,UT,40.6463220871068,-111.922750444566
49037,no2,1986,6.67882895463176,UT,37.5238815271938,-109.520258849858
49039,no2,1986,7.23898101646179,UT,39.3805494536698,-111.60655510028
49041,no2,1986,9.82714231948851,UT,38.7747415152389,-112.041913902509
49043,no2,1986,12.2267836369893,UT,40.7278118957163,-111.47074911904
49045,no2,1986,9.28202077510392,UT,40.5607820553781,-112.379282575836
49047,no2,1986,8.32776721492574,UT,40.4264818982448,-109.597110807659
49049,no2,1986,18.0526971759356,UT,40.2723486568944,-111.731664994076
49051,no2,1986,11.3316707484063,UT,40.5056975478113,-111.412290182745
49053,no2,1986,12.2481901615972,UT,37.1351630409441,-113.51971034283
49055,no2,1986,7.4975751425486,UT,38.3616346652268,-111.467329013679
49057,no2,1986,18.189870830407,UT,41.2246134542199,-111.990295654656
49001,no2,1987,5.00416621077086,UT,38.2997093980993,-112.776410318298
49003,no2,1987,8.98028218187294,UT,41.5910270435218,-112.099936388194
49005,no2,1987,9.0916079939373,UT,41.7443369753941,-111.840606368059
49007,no2,1987,6.11070201920292,UT,39.6016290379853,-110.777271924497
49009,no2,1987,3.0208602483475,UT,40.9678584513692,-109.646155807365
49011,no2,1987,17.3856444766852,UT,41.0195707346996,-111.958836533661
49013,no2,1987,4.42915274190896,UT,40.2894083194497,-110.16534938464
49015,no2,1987,6.264050678207,UT,39.2160518586006,-110.9253240707
49017,no2,1987,2.55373748799304,UT,37.761851450116,-112.088923433875
49019,no2,1987,5.36245011792954,UT,38.569099598916,-109.530232411924
49021,no2,1987,6.75221999648918,UT,37.7091593852219,-113.073797045253
49023,no2,1987,7.10567475649034,UT,39.7503682119852,-111.894820124927
49025,no2,1987,3.2446226917614,UT,37.1148368701754,-112.425845052632
49027,no2,1987,6.06420234727665,UT,39.2146051027753,-112.495065344317
49029,no2,1987,8.31033856162214,UT,41.073209483578,-111.718139613476
49031,no2,1987,2.53092647043702,UT,38.2884787917738,-112.208066195373
49033,no2,1987,4.4426899204947,UT,41.7668911219081,-111.279030477032
49035,no2,1987,22.1357538334879,UT,40.6463220871068,-111.922750444566
49037,no2,1987,3.10675848045572,UT,37.5238815271938,-109.520258849858
49039,no2,1987,4.34487954895407,UT,39.3805494536698,-111.60655510028
49041,no2,1987,5.29209674459187,UT,38.7747415152389,-112.041913902509
49043,no2,1987,9.23986459388283,UT,40.7278118957163,-111.47074911904
49045,no2,1987,6.93010812789344,UT,40.5607820553781,-112.379282575836
49047,no2,1987,6.21151266523524,UT,40.4264818982448,-109.597110807659
49049,no2,1987,15.467878512556,UT,40.2723486568944,-111.731664994076
49051,no2,1987,9.81114661835954,UT,40.5056975478113,-111.412290182745
49053,no2,1987,10.4951010135932,UT,37.1351630409441,-113.51971034283
49055,no2,1987,3.97380127897768,UT,38.3616346652268,-111.467329013679
49057,no2,1987,15.6312034757564,UT,41.2246134542199,-111.990295654656
49001,no2,1988,8.75595744456177,UT,38.2997093980993,-112.776410318298
49003,no2,1988,11.9655678092446,UT,41.5910270435218,-112.099936388194
49005,no2,1988,11.1728560806349,UT,41.7443369753941,-111.840606368059
49007,no2,1988,10.3751868499743,UT,39.6016290379853,-110.777271924497
49009,no2,1988,5.28228132200189,UT,40.9678584513692,-109.646155807365
49011,no2,1988,18.8083592343684,UT,41.0195707346996,-111.958836533661
49013,no2,1988,8.26785023152577,UT,40.2894083194497,-110.16534938464
49015,no2,1988,10.4488584876093,UT,39.2160518586006,-110.9253240707
49017,no2,1988,5.70007398105182,UT,37.761851450116,-112.088923433875
49019,no2,1988,8.28043070352303,UT,38.569099598916,-109.530232411924
49021,no2,1988,10.8507447714403,UT,37.7091593852219,-113.073797045253
49023,no2,1988,11.6716343617021,UT,39.7503682119852,-111.894820124927
49025,no2,1988,5.29788935536842,UT,37.1148368701754,-112.425845052632
49027,no2,1988,8.97366071822763,UT,39.2146051027753,-112.495065344317
49029,no2,1988,11.6310819474073,UT,41.073209483578,-111.718139613476
49031,no2,1988,5.53421292416452,UT,38.2884787917738,-112.208066195373
49033,no2,1988,8.08677448321555,UT,41.7668911219081,-111.279030477032
49035,no2,1988,24.5956224657968,UT,40.6463220871068,-111.922750444566
49037,no2,1988,5.41609259365252,UT,37.5238815271938,-109.520258849858
49039,no2,1988,7.59738685213141,UT,39.3805494536698,-111.60655510028
49041,no2,1988,9.80626004614941,UT,38.7747415152389,-112.041913902509
49043,no2,1988,12.8918669001211,UT,40.7278118957163,-111.47074911904
49045,no2,1988,11.1648112719434,UT,40.5607820553781,-112.379282575836
49047,no2,1988,9.74517126212103,UT,40.4264818982448,-109.597110807659
49049,no2,1988,17.4519776512494,UT,40.2723486568944,-111.731664994076
49051,no2,1988,12.0960782673183,UT,40.5056975478113,-111.412290182745
49053,no2,1988,11.7185836827426,UT,37.1351630409441,-113.51971034283
49055,no2,1988,7.39088872570194,UT,38.3616346652268,-111.467329013679
49057,no2,1988,17.3006885053798,UT,41.2246134542199,-111.990295654656
49001,no2,1989,7.88631985518178,UT,38.2997093980993,-112.776410318298
49003,no2,1989,11.2894496587694,UT,41.5910270435218,-112.099936388194
49005,no2,1989,9.62627116052407,UT,41.7443369753941,-111.840606368059
49007,no2,1989,11.0143717740504,UT,39.6016290379853,-110.777271924497
49009,no2,1989,5.28423974504249,UT,40.9678584513692,-109.646155807365
49011,no2,1989,17.1714831108167,UT,41.0195707346996,-111.958836533661
49013,no2,1989,7.06876653313269,UT,40.2894083194497,-110.16534938464
49015,no2,1989,9.99540726676385,UT,39.2160518586006,-110.9253240707
49017,no2,1989,5.32724721887084,UT,37.761851450116,-112.088923433875
49019,no2,1989,8.34251004878049,UT,38.569099598916,-109.530232411924
49021,no2,1989,8.02888272679419,UT,37.7091593852219,-113.073797045253
49023,no2,1989,10.7868201659184,UT,39.7503682119852,-111.894820124927
49025,no2,1989,5.99720636715789,UT,37.1148368701754,-112.425845052632
49027,no2,1989,9.66935099336159,UT,39.2146051027753,-112.495065344317
49029,no2,1989,12.5026036212905,UT,41.073209483578,-111.718139613476
49031,no2,1989,5.61034507712082,UT,38.2884787917738,-112.208066195373
49033,no2,1989,8.0295636704947,UT,41.7668911219081,-111.279030477032
49035,no2,1989,20.924572778552,UT,40.6463220871068,-111.922750444566
49037,no2,1989,5.8399833806456,UT,37.5238815271938,-109.520258849858
49039,no2,1989,7.92127209690173,UT,39.3805494536698,-111.60655510028
49041,no2,1989,10.1593853874627,UT,38.7747415152389,-112.041913902509
49043,no2,1989,11.3363511686488,UT,40.7278118957163,-111.47074911904
49045,no2,1989,10.4343416123536,UT,40.5607820553781,-112.379282575836
49047,no2,1989,9.00756926525101,UT,40.4264818982448,-109.597110807659
49049,no2,1989,16.8711533731735,UT,40.2723486568944,-111.731664994076
49051,no2,1989,11.4431296880578,UT,40.5056975478113,-111.412290182745
49053,no2,1989,11.2778143659993,UT,37.1351630409441,-113.51971034283
49055,no2,1989,7.63604098992081,UT,38.3616346652268,-111.467329013679
49057,no2,1989,16.9650629427079,UT,41.2246134542199,-111.990295654656
49001,no2,1990,7.13538329461457,UT,38.2997093980993,-112.776410318298
49003,no2,1990,8.7576048086043,UT,41.5910270435218,-112.099936388194
49005,no2,1990,7.76637223210481,UT,41.7443369753941,-111.840606368059
49007,no2,1990,7.7960656963977,UT,39.6016290379853,-110.777271924497
49009,no2,1990,4.69649601510859,UT,40.9678584513692,-109.646155807365
49011,no2,1990,13.8637084136597,UT,41.0195707346996,-111.958836533661
49013,no2,1990,5.77710869242758,UT,40.2894083194497,-110.16534938464
49015,no2,1990,8.50048368349125,UT,39.2160518586006,-110.9253240707
49017,no2,1990,5.50570448569219,UT,37.761851450116,-112.088923433875
49019,no2,1990,6.32373808130081,UT,38.569099598916,-109.530232411924
49021,no2,1990,9.12798932348418,UT,37.7091593852219,-113.073797045253
49023,no2,1990,8.88445977845013,UT,39.7503682119852,-111.894820124927
49025,no2,1990,5.72062979649123,UT,37.1148368701754,-112.425845052632
49027,no2,1990,7.67668461089339,UT,39.2146051027753,-112.495065344317
49029,no2,1990,9.14930712746858,UT,41.073209483578,-111.718139613476
49031,no2,1990,4.64300661953728,UT,38.2884787917738,-112.208066195373
49033,no2,1990,6.01944145318021,UT,41.7668911219081,-111.279030477032
49035,no2,1990,18.0941980680811,UT,40.6463220871068,-111.922750444566
49037,no2,1990,5.37103945544554,UT,37.5238815271938,-109.520258849858
49039,no2,1990,5.9780479099274,UT,39.3805494536698,-111.60655510028
49041,no2,1990,7.44415940198058,UT,38.7747415152389,-112.041913902509
49043,no2,1990,9.38184801866534,UT,40.7278118957163,-111.47074911904
49045,no2,1990,8.37303730478546,UT,40.5607820553781,-112.379282575836
49047,no2,1990,7.03055767583159,UT,40.4264818982448,-109.597110807659
49049,no2,1990,12.766852703092,UT,40.2723486568944,-111.731664994076
49051,no2,1990,8.6591172957926,UT,40.5056975478113,-111.412290182745
49053,no2,1990,10.4633669498606,UT,37.1351630409441,-113.51971034283
49055,no2,1990,6.87317584953204,UT,38.3616346652268,-111.467329013679
49057,no2,1990,12.5670789211455,UT,41.2246134542199,-111.990295654656
49001,no2,1991,7.27004135012822,UT,38.2997093980993,-112.776410318298
49003,no2,1991,9.72211042961481,UT,41.5910270435218,-112.099936388194
49005,no2,1991,9.28849426874734,UT,41.7443369753941,-111.840606368059
49007,no2,1991,9.5280610783535,UT,39.6016290379853,-110.777271924497
49009,no2,1991,4.97700646836638,UT,40.9678584513692,-109.646155807365
49011,no2,1991,14.9072978491185,UT,41.0195707346996,-111.958836533661
49013,no2,1991,6.58799531842855,UT,40.2894083194497,-110.16534938464
49015,no2,1991,9.31617104591837,UT,39.2160518586006,-110.9253240707
49017,no2,1991,5.41218960170147,UT,37.761851450116,-112.088923433875
49019,no2,1991,7.58393892791328,UT,38.569099598916,-109.530232411924
49021,no2,1991,8.92888780625176,UT,37.7091593852219,-113.073797045253
49023,no2,1991,9.67756263615069,UT,39.7503682119852,-111.894820124927
49025,no2,1991,4.85488508631579,UT,37.1148368701754,-112.425845052632
49027,no2,1991,8.13690976405663,UT,39.2146051027753,-112.495065344317
49029,no2,1991,10.447596508607,UT,41.073209483578,-111.718139613476
49031,no2,1991,4.67921414524422,UT,38.2884787917738,-112.208066195373
49033,no2,1991,6.03427349381625,UT,41.7668911219081,-111.279030477032
49035,no2,1991,19.3379128607932,UT,40.6463220871068,-111.922750444566
49037,no2,1991,5.25441176725892,UT,37.5238815271938,-109.520258849858
49039,no2,1991,6.39050378513407,UT,39.3805494536698,-111.60655510028
49041,no2,1991,7.84654126285934,UT,38.7747415152389,-112.041913902509
49043,no2,1991,9.43105955098557,UT,40.7278118957163,-111.47074911904
49045,no2,1991,10.4610778626885,UT,40.5607820553781,-112.379282575836
49047,no2,1991,8.48913468669449,UT,40.4264818982448,-109.597110807659
49049,no2,1991,13.3217233944681,UT,40.2723486568944,-111.731664994076
49051,no2,1991,9.33839732341692,UT,40.5056975478113,-111.412290182745
49053,no2,1991,10.5483508390834,UT,37.1351630409441,-113.51971034283
49055,no2,1991,6.50607843772498,UT,38.3616346652268,-111.467329013679
49057,no2,1991,13.4579449996108,UT,41.2246134542199,-111.990295654656
49001,no2,1992,8.49571627847337,UT,38.2997093980993,-112.776410318298
49003,no2,1992,9.94447147653827,UT,41.5910270435218,-112.099936388194
49005,no2,1992,9.42099426848104,UT,41.7443369753941,-111.840606368059
49007,no2,1992,9.3916808410036,UT,39.6016290379853,-110.777271924497
49009,no2,1992,5.83824664778093,UT,40.9678584513692,-109.646155807365
49011,no2,1992,15.5335671428059,UT,41.0195707346996,-111.958836533661
49013,no2,1992,7.70584138173806,UT,40.2894083194497,-110.16534938464
49015,no2,1992,10.4950572622085,UT,39.2160518586006,-110.9253240707
49017,no2,1992,6.76591768561485,UT,37.761851450116,-112.088923433875
49019,no2,1992,7.95314977344173,UT,38.569099598916,-109.530232411924
49021,no2,1992,11.2036456673093,UT,37.7091593852219,-113.073797045253
49023,no2,1992,10.8436604001562,UT,39.7503682119852,-111.894820124927
49025,no2,1992,5.95475804210526,UT,37.1148368701754,-112.425845052632
49027,no2,1992,9.22617261937135,UT,39.2146051027753,-112.495065344317
49029,no2,1992,10.3060765793642,UT,41.073209483578,-111.718139613476
49031,no2,1992,5.56214661311054,UT,38.2884787917738,-112.208066195373
49033,no2,1992,6.54585151943463,UT,41.7668911219081,-111.279030477032
49035,no2,1992,19.1220034817779,UT,40.6463220871068,-111.922750444566
49037,no2,1992,6.88298878339889,UT,37.5238815271938,-109.520258849858
49039,no2,1992,7.26517964093164,UT,39.3805494536698,-111.60655510028
49041,no2,1992,9.22480800499952,UT,38.7747415152389,-112.041913902509
49043,no2,1992,12.0940658388393,UT,40.7278118957163,-111.47074911904
49045,no2,1992,10.028631504174,UT,40.5607820553781,-112.379282575836
49047,no2,1992,9.32758461120658,UT,40.4264818982448,-109.597110807659
49049,no2,1992,14.3203344589247,UT,40.2723486568944,-111.731664994076
49051,no2,1992,10.0678307777306,UT,40.5056975478113,-111.412290182745
49053,no2,1992,10.331676818376,UT,37.1351630409441,-113.51971034283
49055,no2,1992,7.23956078473722,UT,38.3616346652268,-111.467329013679
49057,no2,1992,14.523638686234,UT,41.2246134542199,-111.990295654656
49001,no2,1993,8.45092011464776,UT,38.2997093980993,-112.776410318298
49003,no2,1993,11.8633561664832,UT,41.5910270435218,-112.099936388194
49005,no2,1993,11.2990957194468,UT,41.7443369753941,-111.840606368059
49007,no2,1993,11.9477930916227,UT,39.6016290379853,-110.777271924497
49009,no2,1993,5.50336576015109,UT,40.9678584513692,-109.646155807365
49011,no2,1993,17.3207031041605,UT,41.0195707346996,-111.958836533661
49013,no2,1993,7.88041271349492,UT,40.2894083194497,-110.16534938464
49015,no2,1993,10.793641134293,UT,39.2160518586006,-110.9253240707
49017,no2,1993,6.30087058778036,UT,37.761851450116,-112.088923433875
49019,no2,1993,7.56491823197832,UT,38.569099598916,-109.530232411924
49021,no2,1993,10.8068914598271,UT,37.7091593852219,-113.073797045253
49023,no2,1993,12.4846108705836,UT,39.7503682119852,-111.894820124927
49025,no2,1993,5.03551401824561,UT,37.1148368701754,-112.425845052632
49027,no2,1993,9.54412588418779,UT,39.2146051027753,-112.495065344317
49029,no2,1993,12.6021752835569,UT,41.073209483578,-111.718139613476
49031,no2,1993,5.13142960154242,UT,38.2884787917738,-112.208066195373
49033,no2,1993,7.40398863074205,UT,41.7668911219081,-111.279030477032
49035,no2,1993,22.3499782951668,UT,40.6463220871068,-111.922750444566
49037,no2,1993,5.63437389190289,UT,37.5238815271938,-109.520258849858
49039,no2,1993,8.23569481237869,UT,39.3805494536698,-111.60655510028
49041,no2,1993,9.75499499230843,UT,38.7747415152389,-112.041913902509
49043,no2,1993,13.2294127896157,UT,40.7278118957163,-111.47074911904
49045,no2,1993,12.3438376859391,UT,40.5607820553781,-112.379282575836
49047,no2,1993,9.66776061679146,UT,40.4264818982448,-109.597110807659
49049,no2,1993,17.3676645903896,UT,40.2723486568944,-111.731664994076
49051,no2,1993,12.6092276625584,UT,40.5056975478113,-111.412290182745
49053,no2,1993,9.87989509119212,UT,37.1351630409441,-113.51971034283
49055,no2,1993,7.60282542836573,UT,38.3616346652268,-111.467329013679
49057,no2,1993,15.772703895025,UT,41.2246134542199,-111.990295654656
49001,no2,1994,7.07417193634032,UT,38.2997093980993,-112.776410318298
49003,no2,1994,11.0160824646923,UT,41.5910270435218,-112.099936388194
49005,no2,1994,11.9015039922419,UT,41.7443369753941,-111.840606368059
